title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Justice League Heroes,PlayStation Portable,6.0,2006,12,19,7138,Role-Playing,Eidos Interactive,0.2,0.01,0.0,0.02,0.22
Star Wars: Lethal Alliance,Nintendo DS,4.5,2006,12,13,10684,Action,Ubisoft,0.08,0.01,0.0,0.01,0.1
Ecco the Dolphin,Genesis,7.0,2006,12,13,9798,Adventure,Sega,0.0,0.0,0.12,0.0,0.12
Blazing Angels: Squadrons of WWII,PlayStation 3,7.0,2006,12,12,3018,Simulation,Ubisoft,0.35,0.22,0.0,0.1,0.67
Bionicle Heroes,Xbox 360,7.9,2006,12,19,11963,Shooter,Eidos Interactive,0.05,0.01,0.0,0.01,0.07
Blitz: Overtime,PlayStation Portable,6.2,2006,12,19,10868,Sports,Midway Games,0.09,0.0,0.0,0.01,0.09
Winning Eleven: Pro Evolution Soccer 2007,Xbox 360,8.3,2007,2,5,10419,Sports,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1
Winning Eleven: Pro Evolution Soccer 2007,PlayStation 2,8.6,2007,2,5,250,Sports,Konami Digital Entertainment,0.1,2.39,1.05,0.86,4.39
Winning Eleven: Pro Evolution Soccer 2007,PlayStation Portable,8.5,2007,2,5,2413,Sports,Konami Digital Entertainment,0.01,0.72,0.12,0.01,0.86
Fuzion Frenzy 2,Xbox 360,6.0,2007,2,1,8365,Misc,Microsoft Game Studios,0.14,0.01,0.0,0.01,0.17
Rogue Galaxy,PlayStation 2,8.7,2007,1,31,2474,Role-Playing,Sony Computer Entertainment,0.24,0.16,0.39,0.05,0.84
World of Warcraft: The Burning Crusade,PC,8.8,2007,1,30,289,Role-Playing,Activision,2.57,1.52,0.0,0.0,4.09
Open Season,Wii,6.0,2007,1,30,11956,Platform,Ubisoft,0.06,0.0,0.0,0.01,0.07
Battlestations: Midway,PC,8.5,2007,1,30,16276,Strategy,Eidos Interactive,0.0,0.01,0.0,0.0,0.01
Contra III: The Alien Wars,Super NES,8.0,2007,1,29,9444,Shooter,Konami Digital Entertainment,0.0,0.0,0.13,0.0,0.13
Battlestations: Midway,Xbox 360,8.5,2007,1,26,6449,Strategy,Eidos Interactive,0.21,0.02,0.0,0.02,0.26
Supreme Commander,PC,9.0,2007,2,16,13340,Strategy,THQ,0.0,0.04,0.0,0.01,0.05
Deal or No Deal,PC,3.1,2007,2,15,16516,Misc,Focus Home Interactive,0.0,0.01,0.0,0.0,0.01
Final Fantasy VI Advance,Game Boy Advance,9.0,2007,2,15,6146,Role-Playing,Nintendo,0.0,0.0,0.28,0.01,0.28
Paws & Claws: Pet Vet,Nintendo DS,6.0,2007,2,14,3135,Simulation,THQ,0.6,0.0,0.0,0.05,0.64
Ghost Rider,PlayStation Portable,4.5,2007,2,14,6883,Action,Take-Two Interactive,0.22,0.0,0.0,0.02,0.24
Monster Kingdom: Jewel Summoner,PlayStation Portable,7.1,2007,2,14,14059,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04
Dogz,Nintendo DS,5.5,2007,2,13,3532,Simulation,Ubisoft,0.51,0.02,0.0,0.04,0.57
The Warriors,PlayStation Portable,8.2,2007,2,12,6217,Action,Take-Two Interactive,0.23,0.02,0.0,0.03,0.28
God of War II,PlayStation 2,9.7,2007,2,12,291,Action,Sony Computer Entertainment,2.32,0.04,0.04,1.67,4.07
March of the Penguins,Nintendo DS,4.0,2007,1,18,13401,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.05
Totally Spies! 2: Undercover,Nintendo DS,4.0,2007,1,18,15052,Action,Atari,0.01,0.01,0.0,0.0,0.02
Ratchet & Clank: Size Matters,PlayStation Portable,9.0,2007,2,9,327,Platform,Sony Computer Entertainment,1.4,1.4,0.1,0.87,3.77
NCAA March Madness 07,PlayStation 2,5.9,2007,1,17,3572,Sports,Electronic Arts,0.28,0.22,0.0,0.07,0.56
Scooby-Doo! Who's Watching Who?,PlayStation Portable,5.3,2007,1,17,11584,Adventure,THQ,0.07,0.01,0.0,0.01,0.08
Winning Eleven: Pro Evolution Soccer 2007,Nintendo DS,6.1,2007,2,8,8217,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17
Ar tonelico: Melody of Elemia,PlayStation 2,7.4,2007,2,7,10786,Role-Playing,505 Games,0.0,0.0,0.1,0.0,0.1
NCAA March Madness 07,Xbox 360,7.9,2007,1,16,7463,Sports,Electronic Arts,0.19,0.0,0.0,0.02,0.21
Baseball,NES,5.5,2007,1,16,422,Sports,Nintendo,0.73,0.1,2.35,0.02,3.2
F-Zero,Super NES,7.5,2007,1,26,510,Racing,Nintendo,1.37,0.51,0.89,0.07,2.85
Hotel Dusk: Room 215,Nintendo DS,7.9,2007,1,24,3578,Adventure,Nintendo,0.27,0.05,0.22,0.03,0.56
Lunar Knights,Nintendo DS,8.2,2007,2,7,6949,Role-Playing,Konami Digital Entertainment,0.17,0.01,0.04,0.02,0.24
Sonic the Hedgehog,PlayStation 3,4.2,2007,2,7,1717,Platform,Sega,0.41,0.07,0.04,0.66,1.18
Diddy Kong Racing DS,Nintendo DS,7.1,2007,2,5,1603,Racing,Nintendo,1.1,0.04,0.0,0.1,1.24
Barnyard,Wii,5.8,2007,1,23,13591,Action,THQ,0.04,0.0,0.0,0.0,0.04
Sid Meier's Pirates!,PlayStation Portable,9.0,2007,1,22,7678,Strategy,Take-Two Interactive,0.16,0.01,0.0,0.02,0.2
Xiaolin Showdown,Nintendo DS,5.0,2007,1,19,12844,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.05
The Ant Bully,Wii,4.5,2007,1,19,11146,Platform,Midway Games,0.08,0.0,0.0,0.01,0.09
March of the Penguins,Nintendo DS,4.0,2007,1,18,13401,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.05
Horsez,Nintendo DS,4.0,2007,3,1,4599,Simulation,Ubisoft,0.38,0.01,0.0,0.03,0.42
Kirby's Adventure,NES,9.5,2007,2,20,1012,Platform,Nintendo,0.79,0.14,0.8,0.02,1.75
Donkey Kong Country,Super NES,8.5,2007,2,20,72,Platform,Nintendo,4.36,1.71,3.0,0.23,9.3
Virtua Fighter 5,PlayStation 3,8.8,2007,2,20,1878,Fighting,Sega,0.29,0.52,0.08,0.2,1.09
Sonic and the Secret Rings,Wii,6.9,2007,2,20,543,Platform,Sega,1.24,1.2,0.04,0.3,2.77
Bubble Bobble Evolution,PlayStation Portable,4.3,2007,2,26,14423,Puzzle,Rising Star Games,0.03,0.0,0.0,0.0,0.03
SSX Blur,Wii,8.4,2007,2,28,5528,Sports,Electronic Arts,0.29,0.01,0.0,0.03,0.33
Meteos: Disney Magic,Nintendo DS,8.0,2007,2,28,13751,Puzzle,Disney Interactive Studios,0.01,0.02,0.0,0.0,0.04
Major League Baseball 2K7,PlayStation Portable,5.9,2007,2,28,11199,Sports,Take-Two Interactive,0.08,0.0,0.0,0.01,0.09
NBA Street Homecourt,Xbox 360,8.8,2007,2,16,3985,Sports,Electronic Arts,0.45,0.01,0.0,0.04,0.5
Underground Pool,Nintendo DS,3.5,2007,2,16,14335,Sports,UFO Interactive,0.03,0.0,0.0,0.0,0.03
NBA Street Homecourt,PlayStation 3,8.8,2007,2,16,8823,Sports,Electronic Arts,0.12,0.02,0.0,0.02,0.15
Hamsterz Life,Nintendo DS,7.0,2007,2,23,4160,Action,Ubisoft,0.43,0.01,0.0,0.04,0.47
Lionel Trains: On Track,Nintendo DS,3.5,2007,2,23,13680,Action,DSI Games,0.04,0.0,0.0,0.0,0.04
MotorStorm,PlayStation 3,8.9,2007,2,28,310,Racing,Sony Computer Entertainment,1.53,1.61,0.06,0.67,3.88
MLB 07: The Show,PlayStation 2,8.5,2007,2,28,2239,Sports,Sony Computer Entertainment,0.77,0.03,0.0,0.13,0.93
Major League Baseball 2K7,Xbox 360,7.9,2007,2,27,2841,Sports,Spike,0.67,0.0,0.0,0.05,0.72
Bullet Witch,Xbox 360,4.0,2007,2,27,10614,Shooter,Atari,0.07,0.01,0.02,0.01,0.1
Major League Baseball 2K7,PlayStation 3,7.4,2007,2,27,6760,Sports,Spike,0.23,0.0,0.0,0.02,0.25
Chili Con Carnage,PlayStation Portable,7.7,2007,2,27,14968,Shooter,Eidos Interactive,0.0,0.02,0.0,0.01,0.02
Dance Dance Revolution Universe,Xbox 360,8.7,2007,2,27,5628,Simulation,Konami Digital Entertainment,0.3,0.0,0.0,0.02,0.32
Metal Slug Anthology,PlayStation Portable,7.5,2007,2,27,12971,Shooter,Ignition Entertainment,0.02,0.0,0.02,0.01,0.05
Major League Baseball 2K7,PlayStation 2,7.0,2007,2,27,3379,Sports,Spike,0.29,0.23,0.0,0.08,0.6
Carol Vorderman's Sudoku,PlayStation 2,7.8,2007,3,8,6171,Puzzle,Xplosiv,0.0,0.23,0.0,0.05,0.28
Tom Clancy's Ghost Recon Advanced Warfighter 2,Xbox 360,9.1,2007,3,7,2030,Shooter,Ubisoft,0.87,0.05,0.02,0.08,1.02
Burnout Dominator,PlayStation Portable,8.5,2007,3,7,4292,Racing,Electronic Arts,0.02,0.38,0.01,0.06,0.46
College Hoops 2K7,PlayStation 3,8.3,2007,3,6,8165,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18
Ice Climber,NES,6.5,2007,3,6,1262,Platform,Nintendo,0.46,0.1,0.92,0.02,1.5
Kid Icarus,NES,7.0,2007,3,6,994,Platform,Nintendo,0.53,0.12,1.09,0.02,1.76
Grand Theft Auto: Vice City Stories,PlayStation 2,7.5,2007,3,6,2140,Action,Take-Two Interactive,0.78,0.03,0.03,0.13,0.97
Catz,Nintendo DS,5.0,2007,3,5,3612,Simulation,Ubisoft,0.49,0.02,0.0,0.04,0.56
300: March to Glory,PlayStation Portable,5.7,2007,3,5,4712,Action,Warner Bros. Interactive Entertainment,0.27,0.08,0.0,0.06,0.41
Wario: Master of Disguise,Nintendo DS,6.0,2007,3,2,3077,Platform,Nintendo,0.28,0.02,0.33,0.03,0.66
Virtua Tennis 3,Xbox 360,8.0,2007,3,19,13177,Sports,Sega,0.03,0.02,0.0,0.0,0.05
Custom Robo Arena,Nintendo DS,7.0,2007,3,19,8398,Fighting,Nintendo,0.02,0.02,0.12,0.0,0.17
The Godfather: Blackhand Edition,Wii,8.0,2007,3,16,8668,Adventure,Electronic Arts,0.14,0.0,0.0,0.01,0.16
Call of Duty: Roads to Victory,PlayStation Portable,6.6,2007,3,15,763,Shooter,Activision,0.52,1.03,0.0,0.59,2.14
Spectrobes,Nintendo DS,7.0,2007,3,13,2732,Role-Playing,Disney Interactive Studios,0.67,0.03,0.0,0.06,0.75
Carol Vorderman's Sudoku,PlayStation Portable,7.8,2007,3,8,12560,Puzzle,Xplosiv,0.05,0.0,0.0,0.01,0.06
Virtua Tennis 3,PlayStation 3,7.3,2007,3,21,1962,Sports,Sega,0.23,0.59,0.03,0.22,1.06
Excitebike,NES,8.4,2007,3,21,278,Racing,Nintendo,2.04,0.48,1.57,0.07,4.16
Full Auto 2: Battlelines,PlayStation Portable,6.1,2007,3,21,16309,Racing,Sega,0.0,0.01,0.0,0.0,0.01
TMNT,Wii,5.5,2007,3,21,4819,Action,Ubisoft,0.34,0.03,0.0,0.03,0.4
Silent Hunter: Wolves of the Pacific,PC,8.8,2007,3,21,13308,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.05
UEFA Champions League 2006-2007,Xbox 360,7.0,2007,3,21,12946,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05
The Sims 2: Seasons,PC,8.9,2007,3,20,12001,Simulation,Electronic Arts,0.01,0.04,0.0,0.01,0.07
Wing Island,Wii,5.0,2007,3,20,13337,Simulation,Konami Digital Entertainment,0.03,0.01,0.01,0.0,0.05
Armored Core 4,PlayStation 3,5.9,2007,3,20,7687,Simulation,505 Games,0.09,0.0,0.09,0.01,0.2
TMNT,Nintendo DS,5.5,2007,3,20,13364,Action,Ubisoft,0.03,0.01,0.0,0.0,0.05
Cooking Mama: Cook Off,Wii,5.8,2007,3,20,492,Simulation,505 Games,1.43,1.13,0.05,0.3,2.91
TMNT,Xbox 360,6.0,2007,3,20,3655,Action,Ubisoft,0.47,0.04,0.0,0.04,0.55
Kororinpa: Marble Mania,Wii,6.2,2007,3,20,9303,Puzzle,Nintendo,0.08,0.02,0.03,0.01,0.14
Armored Core 4,Xbox 360,5.9,2007,3,20,6734,Simulation,505 Games,0.19,0.01,0.03,0.02,0.25
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,8.2,2007,3,19,12624,Shooter,THQ,0.01,0.04,0.0,0.01,0.06
Virtua Tennis 3,PlayStation Portable,7.8,2007,4,3,12842,Sports,Sega,0.02,0.03,0.0,0.01,0.05
TMNT,PlayStation Portable,5.5,2007,3,26,9962,Action,Ubisoft,0.1,0.01,0.0,0.01,0.12
Rayman Raving Rabbids,Nintendo DS,6.5,2007,3,26,8932,Misc,Ubisoft,0.13,0.01,0.0,0.01,0.15
The Elder Scrolls IV: Oblivion,PlayStation 3,9.2,2007,3,26,446,Role-Playing,Ubisoft,1.69,0.87,0.14,0.42,3.12
Honeycomb Beat,Nintendo DS,5.5,2007,4,2,12655,Puzzle,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06
IL-2 Sturmovik: 1946,PC,8.1,2007,3,23,13506,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.04
UEFA Champions League 2006-2007,PlayStation Portable,7.9,2007,3,22,16015,Sports,Electronic Arts,0.01,0.0,0.0,0.0,0.01
Puzzle Quest: Challenge of the Warlords,Nintendo DS,8.9,2007,3,29,5412,Puzzle,D3Publisher,0.28,0.01,0.03,0.02,0.34
Puzzle Quest: Challenge of the Warlords,PlayStation Portable,9.0,2007,3,29,15316,Puzzle,D3Publisher,0.01,0.0,0.0,0.0,0.02
Shining Force EXA,PlayStation 2,7.0,2007,3,22,10756,Role-Playing,Sega,0.0,0.0,0.1,0.0,0.1
Blazing Angels: Squadrons of WWII,Wii,5.7,2007,3,22,2440,Simulation,Ubisoft,0.74,0.04,0.0,0.06,0.85
QuickSpot,Nintendo DS,7.4,2007,3,22,9002,Misc,Namco Bandai Games,0.02,0.0,0.13,0.0,0.14
Beyond Oasis,Genesis,8.0,2007,3,21,13313,Role-Playing,Sega,0.0,0.0,0.05,0.0,0.05
Konami Classics Series: Arcade Hits,Nintendo DS,8.0,2007,3,27,14344,Misc,Konami Digital Entertainment,0.01,0.0,0.02,0.0,0.03
Tetris Evolution,Xbox 360,6.3,2007,3,27,10323,Puzzle,THQ,0.08,0.02,0.0,0.01,0.11
Bust-A-Move Bash!,Wii,5.3,2007,4,25,8696,Puzzle,505 Games,0.13,0.01,0.0,0.01,0.16
F.E.A.R.,PlayStation 3,8.1,2007,4,20,3656,Shooter,Vivendi Games,0.18,0.27,0.0,0.1,0.55
Cake Mania,Nintendo DS,6.5,2007,4,9,10098,Puzzle,Majesco Entertainment,0.09,0.01,0.0,0.01,0.11
Cabela's African Safari,Xbox 360,5.0,2007,4,5,9214,Sports,Activision Value,0.13,0.0,0.0,0.01,0.14
Pocket Pool,PlayStation Portable,4.0,2007,4,17,13629,Action,Conspiracy Entertainment,0.04,0.0,0.0,0.0,0.04
Eureka Seven Vol. 2: The New Vision,PlayStation 2,3.7,2007,4,17,15179,Shooter,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
Valhalla Knights,PlayStation Portable,5.3,2007,4,17,6861,Role-Playing,Rising Star Games,0.15,0.0,0.07,0.01,0.24
Super Paper Mario,Wii,8.9,2007,4,5,330,Platform,Nintendo,1.98,0.88,0.59,0.32,3.76
SingStar Pop,PlayStation 2,7.7,2007,4,5,1335,Misc,Sony Computer Entertainment,0.04,1.08,0.0,0.32,1.44
Prince of Persia: Rival Swords,Wii,7.1,2007,4,4,5984,Action,Ubisoft,0.24,0.03,0.0,0.02,0.29
Theme Park,Nintendo DS,7.5,2007,4,11,11971,Simulation,Electronic Arts,0.0,0.03,0.03,0.0,0.07
Lost in Blue 2,Nintendo DS,5.5,2007,4,4,12128,Adventure,Konami Digital Entertainment,0.01,0.01,0.05,0.0,0.07
Test Drive Unlimited,PlayStation Portable,7.8,2007,4,4,3923,Racing,Atari,0.08,0.28,0.0,0.15,0.51
Rocky Balboa,PlayStation Portable,4.7,2007,4,4,10297,Sports,Ubisoft,0.01,0.09,0.0,0.01,0.11
Metal Slug Anthology,PlayStation 2,7.9,2007,4,9,16195,Shooter,Ignition Entertainment,0.0,0.0,0.01,0.0,0.01
Final Fantasy Fables: Chocobo Tales,Nintendo DS,8.3,2007,4,3,6813,Adventure,Ubisoft,0.11,0.01,0.12,0.01,0.24
Test Drive Unlimited,PC,8.0,2007,4,3,15124,Racing,Atari,0.0,0.02,0.0,0.0,0.02
Enchanted Arms,PlayStation 3,6.5,2007,4,3,7504,Role-Playing,Ubisoft,0.17,0.01,0.0,0.02,0.2
Hard Rock Casino,PlayStation Portable,4.5,2007,5,10,9221,Misc,Oxygen Interactive,0.12,0.0,0.0,0.01,0.14
Spider-Man 3,PC,4.7,2007,5,8,15305,Platform,Activision,0.02,0.0,0.0,0.0,0.02
Innocent Life: A Futuristic Harvest Moon,PlayStation Portable,6.5,2007,5,18,8599,Simulation,Rising Star Games,0.08,0.03,0.03,0.02,0.16
Spider-Man 3,PlayStation 3,6.0,2007,5,4,2982,Platform,Activision,0.26,0.29,0.02,0.12,0.68
Spider-Man 3,Xbox 360,6.0,2007,5,4,3509,Platform,Activision,0.49,0.04,0.0,0.04,0.57
Final Fight,Super NES,8.0,2007,5,7,1192,Action,Capcom,0.67,0.17,0.69,0.03,1.56
Spider-Man 3,Wii,5.7,2007,5,4,4132,Platform,Activision,0.42,0.02,0.0,0.04,0.48
Mind Quiz: Your Brain Coach,Nintendo DS,4.0,2007,5,17,11707,Misc,Ubisoft,0.0,0.0,0.08,0.0,0.08
SNK vs. Capcom Card Fighters DS,Nintendo DS,3.5,2007,5,17,10811,Strategy,Ignition Entertainment,0.09,0.0,0.0,0.01,0.1
Etrian Odyssey,Nintendo DS,7.4,2007,5,16,5361,Role-Playing,Nintendo,0.2,0.03,0.09,0.02,0.34
Spider-Man 3,Nintendo DS,8.1,2007,5,4,4185,Platform,Activision,0.41,0.02,0.0,0.04,0.47
Spider-Man 3,PlayStation 2,3.5,2007,5,4,2314,Platform,Activision,0.74,0.03,0.01,0.12,0.9
MLB 07: The Show,PlayStation 3,7.7,2007,5,14,5730,Sports,Sony Computer Entertainment,0.29,0.0,0.0,0.02,0.31
The Fast and the Furious,PlayStation Portable,6.2,2007,5,1,15231,Racing,Deep Silver,0.02,0.0,0.0,0.0,0.02
Bionicle Heroes,Wii,5.0,2007,5,1,13484,Shooter,Eidos Interactive,0.04,0.0,0.0,0.0,0.04
Rayman Raving Rabbids,Xbox 360,5.8,2007,5,1,7379,Misc,Ubisoft,0.18,0.01,0.0,0.02,0.21
Pirates of the Caribbean: At World's End,PlayStation 2,6.5,2007,5,25,4666,Action,Disney Interactive Studios,0.2,0.16,0.0,0.05,0.42
Pirates of the Caribbean: At World's End,Wii,6.5,2007,5,25,4306,Action,Disney Interactive Studios,0.39,0.02,0.01,0.04,0.46
Odin Sphere,PlayStation 2,8.8,2007,5,24,3563,Role-Playing,Square Enix,0.23,0.18,0.09,0.06,0.56
Diner Dash: Sizzle & Serve,Nintendo DS,7.0,2007,5,30,4851,Puzzle,Eidos Interactive,0.34,0.03,0.0,0.03,0.4
Pac-Man,NES,6.0,2007,5,14,1640,Puzzle,Namco Bandai Games,0.27,0.08,0.85,0.02,1.22
Castlevania,NES,7.5,2007,4,30,1625,Platform,Konami Digital Entertainment,0.54,0.06,0.62,0.01,1.23
Heatseeker,Wii,5.5,2007,4,30,10764,Action,Codemasters,0.08,0.0,0.0,0.01,0.1
Driver '76,PlayStation Portable,4.5,2007,5,23,6763,Racing,Ubisoft,0.03,0.14,0.0,0.08,0.25
Dawn of Mana,PlayStation 2,6.5,2007,5,22,4549,Role-Playing,Square Enix,0.07,0.05,0.29,0.02,0.43
WarTech: Senko no Ronde,Xbox 360,5.1,2007,5,29,13557,Fighting,Ubisoft,0.04,0.0,0.0,0.0,0.04
Donkey Kong Country 2: Diddy's Kong Quest,Super NES,8.8,2007,5,29,188,Platform,Nintendo,2.1,0.74,2.2,0.11,5.15
Pirates of the Caribbean: At World's End,Xbox 360,5.5,2007,5,22,5430,Action,Disney Interactive Studios,0.29,0.02,0.0,0.03,0.34
Pirates of the Caribbean: At World's End,PlayStation 3,5.2,2007,5,22,2789,Action,Disney Interactive Studios,0.17,0.41,0.0,0.15,0.74
Shrek the Third,Xbox 360,6.0,2007,5,21,2948,Action,Activision,0.54,0.1,0.0,0.06,0.69
Shrek the Third,Wii,6.0,2007,5,21,6069,Action,Activision,0.26,0.01,0.0,0.02,0.29
Ultimate Board Game Collection,PlayStation Portable,5.8,2007,5,21,12039,Misc,Xplosiv,0.06,0.0,0.0,0.01,0.07
Mario Party 8,Wii,5.2,2007,5,29,81,Misc,Nintendo,3.81,2.3,1.58,0.73,8.42
Legend of the Dragon,Wii,3.8,2007,5,29,12301,Fighting,Game Factory,0.06,0.0,0.0,0.0,0.06
Forza Motorsport 2,Xbox 360,8.9,2007,5,29,292,Racing,Microsoft Game Studios,2.35,1.28,0.03,0.41,4.06
Pirates of the Caribbean: At World's End,Nintendo DS,6.5,2007,5,25,5349,Action,Disney Interactive Studios,0.3,0.01,0.01,0.03,0.35
Resident Evil 4,PC,7.7,2007,5,25,14483,Action,Ubisoft,0.0,0.02,0.0,0.01,0.03
Mortal Kombat: Armageddon,Wii,7.8,2007,5,25,6684,Fighting,Midway Games,0.21,0.02,0.0,0.02,0.25
Shrek the Third,PlayStation 2,6.0,2007,5,21,4087,Action,Activision,0.4,0.02,0.0,0.07,0.48
Naruto: Ninja Council 3,Nintendo DS,6.5,2007,6,1,4568,Action,D3Publisher,0.39,0.0,0.0,0.03,0.42
The Sims 2: Pets,Wii,7.2,2007,6,18,4092,Simulation,Electronic Arts,0.42,0.03,0.0,0.04,0.48
Planet Puzzle League,Nintendo DS,9.0,2007,6,1,5469,Puzzle,Nintendo,0.14,0.01,0.16,0.01,0.33
Heatseeker,PlayStation Portable,4.0,2007,5,31,13505,Action,Codemasters,0.04,0.0,0.0,0.0,0.04
Surf's Up,Xbox 360,6.2,2007,5,31,10564,Sports,Ubisoft,0.09,0.0,0.0,0.01,0.1
NES Open Tournament Golf,NES,7.5,2007,6,18,2063,Sports,Nintendo,0.41,0.1,0.47,0.02,1.0
Zendoku,Nintendo DS,5.0,2007,6,14,12603,Puzzle,Eidos Interactive,0.05,0.0,0.0,0.0,0.06
Surf's Up,Nintendo DS,5.5,2007,6,13,6170,Sports,Ubisoft,0.26,0.0,0.0,0.02,0.28
Lode Runner,NES,3.5,2007,6,11,1859,Puzzle,Hudson Soft,0.0,0.0,1.1,0.0,1.1
Big Brain Academy: Wii Degree,Wii,7.6,2007,6,8,321,Misc,Nintendo,1.06,1.93,0.41,0.43,3.82
Surf's Up,PlayStation 3,6.2,2007,5,31,13795,Sports,Ubisoft,0.03,0.0,0.0,0.0,0.04
Crush,PlayStation Portable,8.9,2007,5,31,11408,Puzzle,Sega,0.07,0.0,0.0,0.01,0.08
Diner Dash: Sizzle & Serve,PlayStation Portable,6.5,2007,5,30,9680,Puzzle,Eidos Interactive,0.11,0.0,0.0,0.01,0.12
Yu-Gi-Oh! World Championship 2007,Nintendo DS,7.8,2007,6,13,13179,Strategy,Konami Digital Entertainment,0.0,0.01,0.04,0.0,0.05
GrimGrimoire,PlayStation 2,8.4,2007,6,12,13242,Strategy,Tecmo Koei,0.01,0.01,0.03,0.0,0.05
Tank Beat,Nintendo DS,4.0,2007,6,11,14886,Strategy,Midas Interactive Entertainment,0.01,0.01,0.0,0.0,0.03
Scarface: The World is Yours,Wii,8.5,2007,6,8,8887,Action,Vivendi Games,0.12,0.01,0.0,0.01,0.15
Naruto: Ultimate Ninja 2,PlayStation 2,7.4,2007,6,7,3530,Fighting,Namco Bandai Games,0.47,0.02,0.0,0.08,0.57
Purr Pals,Nintendo DS,6.5,2007,6,11,3625,Simulation,THQ,0.18,0.36,0.0,0.02,0.56
Halo 2,PC,7.5,2007,6,5,10818,Shooter,Microsoft Game Studios,0.01,0.06,0.0,0.02,0.1
Call of Juarez,Xbox 360,7.5,2007,6,5,7988,Shooter,Ubisoft,0.14,0.02,0.0,0.01,0.19
Shadowrun,Xbox 360,6.8,2007,6,4,4179,Role-Playing,Microsoft Game Studios,0.41,0.02,0.0,0.04,0.47
Taito Legends 2,PlayStation 2,7.4,2007,6,4,15277,Misc,Empire Interactive,0.01,0.01,0.0,0.0,0.02
Cookie & Cream,Nintendo DS,7.8,2007,7,2,15738,Platform,505 Games,0.01,0.0,0.0,0.0,0.02
Hour of Victory,Xbox 360,5.7,2007,6,29,9537,Shooter,Midway Games,0.1,0.01,0.0,0.01,0.13
The Adventures of Darwin,PlayStation 2,6.3,2007,6,29,13850,Strategy,Essential Games,0.01,0.0,0.03,0.0,0.04
Ninja Gaiden Sigma,PlayStation 3,9.3,2007,6,29,1766,Action,Eidos Interactive,0.57,0.33,0.09,0.16,1.15
Nervous Brickdown,Nintendo DS,7.9,2007,6,29,15442,Puzzle,Eidos Interactive,0.0,0.01,0.0,0.0,0.02
Harry Potter and the Order of the Phoenix,PC,7.3,2007,6,28,13876,Action,Electronic Arts,0.0,0.03,0.0,0.01,0.04
NCAA Football 08,PlayStation 2,8.1,2007,7,17,2624,Sports,Electronic Arts,0.65,0.03,0.0,0.11,0.79
Overlord,PC,8.0,2007,7,9,15147,Strategy,Codemasters,0.0,0.02,0.0,0.0,0.02
Driver: Parallel Lines,Wii,5.9,2007,7,6,14601,Racing,Ubisoft,0.01,0.01,0.0,0.0,0.03
Ratatouille,Nintendo DS,7.0,2007,7,6,1580,Action,THQ,0.5,0.62,0.0,0.14,1.26
Smash Court Tennis 3,PlayStation Portable,7.0,2007,7,5,13283,Sports,Namco Bandai Games,0.01,0.01,0.01,0.01,0.05
Ecco: The Tides of Time,Genesis,7.0,2007,7,5,11953,Adventure,Sega,0.0,0.0,0.07,0.0,0.07
Tom Clancy's Rainbow Six: Vegas,PlayStation Portable,5.5,2007,7,5,2769,Shooter,Ubisoft,0.42,0.19,0.0,0.14,0.74
Harry Potter and the Order of the Phoenix,Nintendo DS,6.0,2007,7,5,2442,Action,Electronic Arts,0.28,0.47,0.0,0.1,0.85
Overlord,Xbox 360,6.6,2007,7,2,4789,Strategy,Codemasters,0.34,0.03,0.01,0.03,0.4
Tom Clancy's Rainbow Six: Vegas,PlayStation 3,8.7,2007,6,27,1588,Shooter,Ubisoft,0.47,0.53,0.03,0.22,1.25
Harry Potter and the Order of the Phoenix,Xbox 360,7.6,2007,6,27,5892,Action,Electronic Arts,0.24,0.04,0.0,0.02,0.3
Balloon Fight,NES,6.0,2007,7,20,2261,Platform,Nintendo,0.39,0.09,0.43,0.01,0.92
NCAA Football 08,Xbox 360,8.3,2007,7,19,2912,Sports,Electronic Arts,0.65,0.0,0.0,0.05,0.7
Pokemon Battle Revolution,Wii,5.0,2007,6,27,1141,Role-Playing,Nintendo,0.8,0.38,0.3,0.13,1.61
Ratatouille,Wii,7.0,2007,6,26,3859,Action,THQ,0.44,0.04,0.0,0.04,0.52
Hot Shots Tennis,PlayStation 2,7.6,2007,7,19,2308,Sports,Sony Computer Entertainment,0.17,0.13,0.55,0.05,0.9
NCAA Football 08,PlayStation 3,7.8,2007,7,19,5013,Sports,Electronic Arts,0.35,0.0,0.0,0.03,0.38
